2024-11-30T14:54:46.108+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:11d2bbba336ed4bce62468c50d841d98e843, Subject:CN=GlobalSign Root E46, O=GlobalSign nv-sa, C=BE, Issuer:CN=GlobalSign Root E46, O=GlobalSign nv-sa, C=BE, Key type:EC, Length:384, Cert Id:-889363391, Valid from:20.03.2019, 03:00, Valid until:20.03.2046, 03:00
2024-11-30T14:54:46.108+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:11d2bbb9d723189e405f0a9d2dd0df2567d1, Subject:CN=GlobalSign Root R46, O=GlobalSign nv-sa, C=BE, Issuer:CN=GlobalSign Root R46, O=GlobalSign nv-sa, C=BE, Key type:RSA, Length:4096, Cert Id:1275948927, Valid from:20.03.2019, 03:00, Valid until:20.03.2046, 03:00
2024-11-30T14:54:46.109+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:5a4bbd5afb4f8a5bfa65e5, Subject:CN=GLOBALTRUST 2020, O=e-commerce monitoring GmbH, C=AT, Issuer:CN=GLOBALTRUST 2020, O=e-commerce monitoring GmbH, C=AT, Key type:RSA, Length:4096, Cert Id:-522246883, Valid from:10.02.2020, 03:00, Valid until:10.06.2040, 03:00
2024-11-30T14:54:46.109+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Go Daddy Root Certificate Authority - G2, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Go Daddy Root Certificate Authority - G2, O="GoDaddy.com, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:439600313, Valid from:01.09.2009, 04:00, Valid until:01.01.2038, 02:59
2024-11-30T14:54:46.110+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:203e5936f31b01349886ba217, Subject:CN=GTS Root R1, O=Google Trust Services LLC, C=US, Issuer:CN=GTS Root R1, O=Google Trust Services LLC, C=US, Key type:RSA, Length:4096, Cert Id:657172038, Valid from:22.06.2016, 03:00, Valid until:22.06.2036, 03:00
2024-11-30T14:54:46.110+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:203e5aec58d04251aab1125aa, Subject:CN=GTS Root R2, O=Google Trust Services LLC, C=US, Issuer:CN=GTS Root R2, O=Google Trust Services LLC, C=US, Key type:RSA, Length:4096, Cert Id:948387669, Valid from:22.06.2016, 03:00, Valid until:22.06.2036, 03:00
2024-11-30T14:54:46.111+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:203e5b882eb20f825276d3d66, Subject:CN=GTS Root R3, O=Google Trust Services LLC, C=US, Issuer:CN=GTS Root R3, O=Google Trust Services LLC, C=US, Key type:EC, Length:384, Cert Id:1163081155, Valid from:22.06.2016, 03:00, Valid until:22.06.2036, 03:00
2024-11-30T14:54:46.111+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:203e5c068ef631a9c72905052, Subject:CN=GTS Root R4, O=Google Trust Services LLC, C=US, Issuer:CN=GTS Root R4, O=Google Trust Services LLC, C=US, Key type:EC, Length:384, Cert Id:1326433111, Valid from:22.06.2016, 03:00, Valid until:22.06.2036, 03:00
2024-11-30T14:54:46.112+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:67749d8d77d83b6adb22f4ff59e2bfce, Subject:CN=HARICA TLS ECC Root CA 2021, O=Hellenic Academic and Research Institutions CA, C=GR, Issuer:CN=HARICA TLS ECC Root CA 2021, O=Hellenic Academic and Research Institutions CA, C=GR, Key type:EC, Length:384, Cert Id:-693932344, Valid from:19.02.2021, 14:01, Valid until:13.02.2045, 14:01
2024-11-30T14:54:46.113+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:39ca931cef43f3c68e93c7f46489387e, Subject:CN=HARICA TLS RSA Root CA 2021, O=Hellenic Academic and Research Institutions CA, C=GR, Issuer:CN=HARICA TLS RSA Root CA 2021, O=Hellenic Academic and Research Institutions CA, C=GR, Key type:RSA, Length:4096, Cert Id:1709624614, Valid from:19.02.2021, 13:55, Valid until:13.02.2045, 13:55
2024-11-30T14:54:46.113+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withECDSA, Serial:0, Subject:CN=Hellenic Academic and Research Institutions ECC RootCA 2015, O=Hellenic Academic and Research Institutions Cert. Authority, L=Athens, C=GR, Issuer:CN=Hellenic Academic and Research Institutions ECC RootCA 2015, O=Hellenic Academic and Research Institutions Cert. Authority, L=Athens, C=GR, Key type:EC, Length:384, Cert Id:513613456, Valid from:07.07.2015, 13:37, Valid until:30.06.2040, 13:37
2024-11-30T14:54:46.113+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Hellenic Academic and Research Institutions RootCA 2015, O=Hellenic Academic and Research Institutions Cert. Authority, L=Athens, C=GR, Issuer:CN=Hellenic Academic and Research Institutions RootCA 2015, O=Hellenic Academic and Research Institutions Cert. Authority, L=Athens, C=GR, Key type:RSA, Length:4096, Cert Id:-802976731, Valid from:07.07.2015, 13:11, Valid until:30.06.2040, 13:11
2024-11-30T14:54:46.114+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:2dddacce629794a143e8b0cd766a5e60, Subject:CN=HiPKI Root CA - G1, O="Chunghwa Telecom Co., Ltd.", C=TW, Issuer:CN=HiPKI Root CA - G1, O="Chunghwa Telecom Co., Ltd.", C=TW, Key type:RSA, Length:4096, Cert Id:-2016358144, Valid from:22.02.2019, 12:46, Valid until:31.12.2037, 18:59
2024-11-30T14:54:46.115+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:8165f8a4ca5ec00c99340dfc4c6ae23b81c5aa4, Subject:CN=Hongkong Post Root CA 3, O=Hongkong Post, L=Hong Kong, ST=Hong Kong, C=HK, Issuer:CN=Hongkong Post Root CA 3, O=Hongkong Post, L=Hong Kong, ST=Hong Kong, C=HK, Key type:RSA, Length:4096, Cert Id:-901951080, Valid from:03.06.2017, 05:29, Valid until:03.06.2042, 05:29
2024-11-30T14:54:46.115+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:a0142800000014523c844b500000002, Subject:CN=IdenTrust Commercial Root CA 1, O=IdenTrust, C=US, Issuer:CN=IdenTrust Commercial Root CA 1, O=IdenTrust, C=US, Key type:RSA, Length:4096, Cert Id:1232565210, Valid from:16.01.2014, 22:12, Valid until:16.01.2034, 21:12
2024-11-30T14:54:46.116+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:a0142800000014523cf467c00000002, Subject:CN=IdenTrust Public Sector Root CA 1, O=IdenTrust, C=US, Issuer:CN=IdenTrust Public Sector Root CA 1, O=IdenTrust, C=US, Key type:RSA, Length:4096, Cert Id:2123370772, Valid from:16.01.2014, 21:53, Valid until:16.01.2034, 20:53
2024-11-30T14:54:46.116+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:8210cfb0d240e3594463e0bb63828b00, Subject:CN=ISRG Root X1, O=Internet Security Research Group, C=US, Issuer:CN=ISRG Root X1, O=Internet Security Research Group, C=US, Key type:RSA, Length:4096, Cert Id:1521974916, Valid from:04.06.2015, 14:04, Valid until:04.06.2035, 14:04
2024-11-30T14:54:46.116+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:41d29dd172eaeea780c12c6ce92f8752, Subject:CN=ISRG Root X2, O=Internet Security Research Group, C=US, Issuer:CN=ISRG Root X2, O=Internet Security Research Group, C=US, Key type:EC, Length:384, Cert Id:-896325052, Valid from:04.09.2020, 03:00, Valid until:17.09.2040, 19:00
2024-11-30T14:54:46.117+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:b0b75a16485fbfe1cbf58bd719e67d, Subject:CN=Izenpe.com, O=IZENPE S.A., C=ES, Issuer:CN=Izenpe.com, O=IZENPE S.A., C=ES, Key type:RSA, Length:4096, Cert Id:-1845580984, Valid from:13.12.2007, 16:08, Valid until:13.12.2037, 11:27
2024-11-30T14:54:46.117+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:c27e43044e473f19, Subject:EMAILADDRESS=info@e-szigno.hu, CN=Microsec e-Szigno Root CA 2009, O=Microsec Ltd., L=Budapest, C=HU, Issuer:EMAILADDRESS=info@e-szigno.hu, CN=Microsec e-Szigno Root CA 2009, O=Microsec Ltd., L=Budapest, C=HU, Key type:RSA, Length:2048, Cert Id:-1903950012, Valid from:16.06.2009, 15:30, Valid until:30.12.2029, 14:30
2024-11-30T14:54:46.118+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:66f23daf87de8bb14aea0c573101c2ec, Subject:CN=Microsoft ECC Root Certificate Authority 2017, O=Microsoft Corporation, C=US, Issuer:CN=Microsoft ECC Root Certificate Authority 2017, O=Microsoft Corporation, C=US, Key type:EC, Length:384, Cert Id:-1054206011, Valid from:19.12.2019, 02:06, Valid until:19.07.2042, 02:16
2024-11-30T14:54:46.119+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:1ed397095fd8b4b347701eaabe7f45b3, Subject:CN=Microsoft RSA Root Certificate Authority 2017, O=Microsoft Corporation, C=US, Issuer:CN=Microsoft RSA Root Certificate Authority 2017, O=Microsoft Corporation, C=US, Key type:RSA, Length:4096, Cert Id:-1446618248, Valid from:19.12.2019, 01:51, Valid until:19.07.2042, 02:00
2024-11-30T14:54:46.119+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:194301ea20bddf5c5332ab1434471f8d6504d0d, Subject:CN=NAVER Global Root Certification Authority, O=NAVER BUSINESS PLATFORM Corp., C=KR, Issuer:CN=NAVER Global Root Certification Authority, O=NAVER BUSINESS PLATFORM Corp., C=KR, Key type:RSA, Length:4096, Cert Id:1777546867, Valid from:18.08.2017, 11:58, Valid until:19.08.2037, 02:59
2024-11-30T14:54:46.120+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:49412ce40010, Subject:CN=NetLock Arany (Class Gold) Főtanúsítvány, OU=Tanúsítványkiadók (Certification Services), O=NetLock Kft., L=Budapest, C=HU, Issuer:CN=NetLock Arany (Class Gold) Főtanúsítvány, OU=Tanúsítványkiadók (Certification Services), O=NetLock Kft., L=Budapest, C=HU, Key type:RSA, Length:2048, Cert Id:58541246, Valid from:11.12.2008, 18:08, Valid until:06.12.2028, 18:08
2024-11-30T14:54:46.120+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:76b1205274f0858746b3f8231af6c2c0, Subject:CN=OISTE WISeKey Global Root GB CA, OU=OISTE Foundation Endorsed, O=WISeKey, C=CH, Issuer:CN=OISTE WISeKey Global Root GB CA, OU=OISTE Foundation Endorsed, O=WISeKey, C=CH, Key type:RSA, Length:2048, Cert Id:-613481516, Valid from:01.12.2014, 18:00, Valid until:01.12.2039, 18:10
2024-11-30T14:54:46.121+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:212a560caeda0cab4045bf2ba22d3aea, Subject:CN=OISTE WISeKey Global Root GC CA, OU=OISTE Foundation Endorsed, O=WISeKey, C=CH, Issuer:CN=OISTE WISeKey Global Root GC CA, OU=OISTE Foundation Endorsed, O=WISeKey, C=CH, Key type:EC, Length:384, Cert Id:-1513165457, Valid from:09.05.2017, 12:48, Valid until:09.05.2042, 12:58
2024-11-30T14:54:46.122+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:78585f2ead2c194be3370735341328b596d46593, Subject:CN=QuoVadis Root CA 1 G3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 1 G3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:-762436034, Valid from:12.01.2012, 21:27, Valid until:12.01.2042, 20:27
2024-11-30T14:54:46.122+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:509, Subject:CN=QuoVadis Root CA 2, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 2, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:338250116, Valid from:24.11.2006, 21:27, Valid until:24.11.2031, 21:23
2024-11-30T14:54:46.123+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:445734245b81899b35f2ceb82b3b5ba726f07528, Subject:CN=QuoVadis Root CA 2 G3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 2 G3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:696763521, Valid from:12.01.2012, 22:59, Valid until:12.01.2042, 21:59
2024-11-30T14:54:46.124+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:5c6, Subject:CN=QuoVadis Root CA 3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:1470392860, Valid from:24.11.2006, 22:11, Valid until:24.11.2031, 22:06
2024-11-30T14:54:46.124+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:2ef59b0228a7db7affd5a3a9eebd03a0cf126a1d, Subject:CN=QuoVadis Root CA 3 G3, O=QuoVadis Limited, C=BM, Issuer:CN=QuoVadis Root CA 3 G3, O=QuoVadis Limited, C=BM, Key type:RSA, Length:4096, Cert Id:-705622991, Valid from:13.01.2012, 00:26, Valid until:12.01.2042, 23:26
2024-11-30T14:54:46.126+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:42f2ccda1b6937445f15fe752810b8f4, Subject:CN=Sectigo Public Server Authentication Root E46, O=Sectigo Limited, C=GB, Issuer:CN=Sectigo Public Server Authentication Root E46, O=Sectigo Limited, C=GB, Key type:EC, Length:384, Cert Id:-505582027, Valid from:22.03.2021, 03:00, Valid until:22.03.2046, 02:59
2024-11-30T14:54:46.126+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:758dfd8bae7c0700faa925a7e1c7ad14, Subject:CN=Sectigo Public Server Authentication Root R46, O=Sectigo Limited, C=GB, Issuer:CN=Sectigo Public Server Authentication Root R46, O=Sectigo Limited, C=GB, Key type:RSA, Length:4096, Cert Id:-488315127, Valid from:22.03.2021, 03:00, Valid until:22.03.2046, 02:59
2024-11-30T14:54:46.127+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:75622a4e8d48a894df413c8f0f8eaa5, Subject:CN=Secure Global CA, O=SecureTrust Corporation, C=US, Issuer:CN=Secure Global CA, O=SecureTrust Corporation, C=US, Key type:RSA, Length:2048, Cert Id:-1476772975, Valid from:07.11.2006, 22:42, Valid until:31.12.2029, 22:52
2024-11-30T14:54:46.128+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:1, Subject:CN=SecureSign RootCA11, O="Japan Certification Services, Inc.", C=JP, Issuer:CN=SecureSign RootCA11, O="Japan Certification Services, Inc.", C=JP, Key type:RSA, Length:2048, Cert Id:2079057034, Valid from:08.04.2009, 08:56, Valid until:08.04.2029, 07:56
2024-11-30T14:54:46.129+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:cf08e5c0816a5ad427ff0eb271859d0, Subject:CN=SecureTrust CA, O=SecureTrust Corporation, C=US, Issuer:CN=SecureTrust CA, O=SecureTrust Corporation, C=US, Key type:RSA, Length:2048, Cert Id:2034155325, Valid from:07.11.2006, 22:31, Valid until:31.12.2029, 22:40
2024-11-30T14:54:46.129+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:d65d9bb378812eeb, Subject:CN=Security Communication ECC RootCA1, O="SECOM Trust Systems CO.,LTD.", C=JP, Issuer:CN=Security Communication ECC RootCA1, O="SECOM Trust Systems CO.,LTD.", C=JP, Key type:EC, Length:384, Cert Id:2131361491, Valid from:16.06.2016, 08:15, Valid until:18.01.2038, 08:15
2024-11-30T14:54:46.130+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withRSA, Serial:e17c3740fd1bfe67, Subject:CN=Security Communication RootCA3, O="SECOM Trust Systems CO.,LTD.", C=JP, Issuer:CN=Security Communication RootCA3, O="SECOM Trust Systems CO.,LTD.", C=JP, Key type:RSA, Length:4096, Cert Id:-490273538, Valid from:16.06.2016, 09:17, Valid until:18.01.2038, 09:17
2024-11-30T14:54:46.131+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withECDSA, Serial:2c299c5b16ed0595, Subject:CN=SSL.com EV Root Certification Authority ECC, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com EV Root Certification Authority ECC, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:EC, Length:384, Cert Id:1789254518, Valid from:12.02.2016, 21:15, Valid until:12.02.2041, 21:15
2024-11-30T14:54:46.131+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:56b629cd34bc78f6, Subject:CN=SSL.com EV Root Certification Authority RSA R2, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com EV Root Certification Authority RSA R2, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:RSA, Length:4096, Cert Id:1381862403, Valid from:31.05.2017, 21:14, Valid until:30.05.2042, 21:14
2024-11-30T14:54:46.135+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withECDSA, Serial:75e6dfcbc1685ba8, Subject:CN=SSL.com Root Certification Authority ECC, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com Root Certification Authority ECC, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:EC, Length:384, Cert Id:-1368293613, Valid from:12.02.2016, 21:14, Valid until:12.02.2041, 21:14
2024-11-30T14:54:46.136+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:7b2c9bd316803299, Subject:CN=SSL.com Root Certification Authority RSA, O=SSL Corporation, L=Houston, ST=Texas, C=US, Issuer:CN=SSL.com Root Certification Authority RSA, O=SSL Corporation, L=Houston, ST=Texas, C=US, Key type:RSA, Length:4096, Cert Id:156725711, Valid from:12.02.2016, 20:39, Valid until:12.02.2041, 20:39
2024-11-30T14:54:46.136+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA384withECDSA, Serial:1403f5abfb378b17405be243b2a5d1c4, Subject:CN=SSL.com TLS ECC Root CA 2022, O=SSL Corporation, C=US, Issuer:CN=SSL.com TLS ECC Root CA 2022, O=SSL Corporation, C=US, Key type:EC, Length:384, Cert Id:683561703, Valid from:25.08.2022, 19:33, Valid until:19.08.2046, 19:33
2024-11-30T14:54:46.137+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:6fbedaad73bd0840e28b4dbed4f75b91, Subject:CN=SSL.com TLS RSA Root CA 2022, O=SSL Corporation, C=US, Issuer:CN=SSL.com TLS RSA Root CA 2022, O=SSL Corporation, C=US, Key type:RSA, Length:4096, Cert Id:556880013, Valid from:25.08.2022, 19:34, Valid until:19.08.2046, 19:34
2024-11-30T14:54:46.138+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Starfield Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Starfield Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:-1026641587, Valid from:01.09.2009, 04:00, Valid until:01.01.2038, 02:59
2024-11-30T14:54:46.139+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:0, Subject:CN=Starfield Services Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Issuer:CN=Starfield Services Root Certificate Authority - G2, O="Starfield Technologies, Inc.", L=Scottsdale, ST=Arizona, C=US, Key type:RSA, Length:2048, Cert Id:1964785574, Valid from:01.09.2009, 04:00, Valid until:01.01.2038, 02:59
2024-11-30T14:54:46.140+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:bb401c43f55e4fb0, Subject:CN=SwissSign Gold CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Gold CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:1516221943, Valid from:25.10.2006, 12:30, Valid until:25.10.2036, 11:30
2024-11-30T14:54:46.141+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:4f1bd42f54bb2f4b, Subject:CN=SwissSign Silver CA - G2, O=SwissSign AG, C=CH, Issuer:CN=SwissSign Silver CA - G2, O=SwissSign AG, C=CH, Key type:RSA, Length:4096, Cert Id:126726124, Valid from:25.10.2006, 12:32, Valid until:25.10.2036, 11:32
2024-11-30T14:54:46.141+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:3e8a5d07ec55d232d5b7e3b65f01eb2ddce4d6e4, Subject:CN=SZAFIR ROOT CA2, O=Krajowa Izba Rozliczeniowa S.A., C=PL, Issuer:CN=SZAFIR ROOT CA2, O=Krajowa Izba Rozliczeniowa S.A., C=PL, Key type:RSA, Length:2048, Cert Id:381279303, Valid from:19.10.2015, 10:43, Valid until:19.10.2035, 10:43
2024-11-30T14:54:46.142+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:1675f27d6fe7ae3e4acbe095b059e, Subject:CN=Telia Root CA v2, O=Telia Finland Oyj, C=FI, Issuer:CN=Telia Root CA v2, O=Telia Finland Oyj, C=FI, Key type:RSA, Length:4096, Cert Id:-821903320, Valid from:29.11.2018, 14:55, Valid until:29.11.2043, 14:55
2024-11-30T14:54:46.143+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA1withRSA, Serial:95be16a0f72e46f17b398272fa8bcd96, Subject:CN=TeliaSonera Root CA v1, O=TeliaSonera, Issuer:CN=TeliaSonera Root CA v1, O=TeliaSonera, Key type:RSA, Length:4096, Cert Id:1495358374, Valid from:18.10.2007, 16:00, Valid until:18.10.2032, 15:00
2024-11-30T14:54:46.143+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:84822c5f1c62d040, Subject:CN=TrustCor ECA-1, OU=TrustCor Certificate Authority, O=TrustCor Systems S. de R.L., L=Panama City, ST=Panama, C=PA, Issuer:CN=TrustCor ECA-1, OU=TrustCor Certificate Authority, O=TrustCor Systems S. de R.L., L=Panama City, ST=Panama, C=PA, Key type:RSA, Length:2048, Cert Id:1382581529, Valid from:04.02.2016, 15:32, Valid until:31.12.2029, 20:28
2024-11-30T14:54:46.144+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:da9bec71f303b019, Subject:CN=TrustCor RootCert CA-1, OU=TrustCor Certificate Authority, O=TrustCor Systems S. de R.L., L=Panama City, ST=Panama, C=PA, Issuer:CN=TrustCor RootCert CA-1, OU=TrustCor Certificate Authority, O=TrustCor Systems S. de R.L., L=Panama City, ST=Panama, C=PA, Key type:RSA, Length:2048, Cert Id:1332877130, Valid from:04.02.2016, 15:32, Valid until:31.12.2029, 20:23
2024-11-30T14:54:46.145+03:00 DEBUG 12172 --- ${sys:LOGGED_APPLICATION_NAME}[main] j.e.security                             : X509Certificate: Alg:SHA256withRSA, Serial:25a1dfca33cb5902, Subject:CN=TrustCor RootCert CA-2, OU=TrustCor Certificate Authority, O=TrustCor Systems S. de R.L., L=Panama City, ST=Panama, C=PA, Issuer:CN=TrustCor RootCert CA-2, OU=TrustCor Certificate Authority, O=TrustCor Systems S. de R.L., L=Panama City, ST=Panama, C=PA, Key type:RSA, Length:4096, Cert Id:1646661199, Valid from:04.02.2016, 15:32, Valid until:31.12.2034, 20:26
